Region,Farm,Codfrm,Date,Latitude,Longitude,Elevation,Collector,Order,Family,Tribe,Genus,Species,Codsp,Common name,Abundance,Report
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,1,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",7,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,German Porras #2 [tía],GPAUNT,NA,9.982761,-83.656089,900,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",2,NA
Turrialba,Guillermo Rivera Ramírez,GUIRAM,NA,9.974193,-83.685904,1110,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,NA
Turrialba,Guillermo Rivera Ramírez,GUIRAM,NA,9.974193,-83.685904,1110,NA,Hymenoptera,Apidae,Bombini,Bombus,melaleucus,BOMMEL,Chiquizá,1,NA
Turrialba,Guillermo Rivera Ramírez,GUIRAM,NA,9.974193,-83.685904,1110,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Guillermo Rivera Ramírez,GUIRAM,NA,9.974193,-83.685904,1110,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Guillermo Rivera Ramírez,GUIRAM,NA,9.974193,-83.685904,1110,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,Guillermo Rivera Ramírez,GUIRAM,NA,9.974193,-83.685904,1110,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",3,NA
Turrialba,Guillermo Rivera Ramírez,GUIRAM,NA,9.974193,-83.685904,1110,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",2,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",3,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,4,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,3,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Plebeia,Unknown,PLESPP,Chupa ojos,1,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,1,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,1,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",3,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",4,NA
Turrialba,Henning Von Platen,HENVON,NA,9.843963,-83.597419,673,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,José Manuel Vega,JMAVEG,NA,9.97292,-83.663841,842,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,José Manuel Vega,JMAVEG,NA,9.97292,-83.663841,842,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,2,NA
Turrialba,José Manuel Vega,JMAVEG,NA,9.97292,-83.663841,842,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",3,NA
Turrialba,José Manuel Vega,JMAVEG,NA,9.97292,-83.663841,842,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,José Manuel Vega,JMAVEG,NA,9.97292,-83.663841,842,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Tetragona,ziegleri,TETZIE,"Mariolón, miel de leche, baba de buey",2,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Trigona,ferricauda,TRIFER,Unknown,1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Trigona,fuscipennis,TRIFUS,"Atarrá, enredapelos",5,NA
Turrialba,José Medrano,JOSMED,NA,9.829432,-83.592628,875,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",2,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",3,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",4,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,1,NA
Turrialba,Lidier Díaz #1 [casa],LDHOME,NA,9.8979,-83.61591,932,NA,Hymenoptera,Apidae,Tapinotaspidini,Unknown,Unknown,APISPP,Unknown,2,NA
Turrialba,Lidier Díaz #2 [parcela arriba],LDPLOT,NA,9.89048,-83.61385,993,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",2,NA
Turrialba,Lidier Díaz #2 [parcela arriba],LDPLOT,NA,9.89048,-83.61385,993,NA,Hymenoptera,Apidae,Bombini,Bombus,melaleucus,BOMMEL,Chiquizá,1,NA
Turrialba,Lidier Díaz #2 [parcela arriba],LDPLOT,NA,9.89048,-83.61385,993,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Lidier Díaz #2 [parcela arriba],LDPLOT,NA,9.89048,-83.61385,993,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,NA
Turrialba,Lidier Díaz #2 [parcela arriba],LDPLOT,NA,9.89048,-83.61385,993,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,Lidier Díaz #2 [parcela arriba],LDPLOT,NA,9.89048,-83.61385,993,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",3,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",2,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,3,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,2,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",3,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",4,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Trigona,ferricauda,TRIFER,Unknown,1,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",2,NA
Turrialba,Mauro Campos Solano,MAUCAM,NA,9.980311,-83.64865,845,NA,Hymenoptera,Halictidae,Halictini,Unknown,Unknown,HLCSPP,Unknown,1,NA
Turrialba,Miguel Núñez #1 [casa],MNHOME,NA,9.86375,-83.60772,889,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Miguel Núñez #1 [casa],MNHOME,NA,9.86375,-83.60772,889,NA,Hymenoptera,Apidae,Meliponini,Trigona,fuscipennis,TRIFUS,"Atarrá, enredapelos",1,NA
Turrialba,Miguel Núñez #1 [casa],MNHOME,NA,9.86375,-83.60772,889,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,NA
Turrialba,Miguel Núñez #1 [casa],MNHOME,NA,9.86375,-83.60772,889,NA,Hymenoptera,Apidae,Tapinotaspidini,Unknown,Unknown,APISPP,Unknown,1,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Halictidae,Halictini,Agapostemon,Unknown,AGASPP,Unknown,1,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",2,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,1,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Halictidae,Halictini,Ptilocleptis,Unknown,PTISPP,Unknown,1,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,2,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Tetragona,ziegleri,TETZIE,"Mariolón, miel de leche, baba de buey",1,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",4,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",4,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Trigona,fuscipennis,TRIFUS,"Atarrá, enredapelos",1,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",3,NA
Turrialba,Miguel Núñez #2 [parcela arriba],MNPLOT,NA,9.86261,-83.60933,849,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,NA
Turrialba,Olman Bravo,OLMBRA,NA,9.97211,-83.680315,955,NA,Hymenoptera,Apidae,Euglossini,Euglossa,dissimula,EUGDIS,Abeja de las orquídeas,1,NA
Turrialba,Olman Bravo,OLMBRA,NA,9.97211,-83.680315,955,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,NA
Turrialba,Olman Bravo,OLMBRA,NA,9.97211,-83.680315,955,NA,Hymenoptera,Apidae,Meliponini,Plebeia,jatiformis,PLEJAT,"Chupa ojos, mariola sin piquera",1,NA
Turrialba,Olman Bravo,OLMBRA,NA,9.97211,-83.680315,955,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Olman Bravo,OLMBRA,NA,9.97211,-83.680315,955,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",1,NA
Turrialba,Rigoberto Coto,RIGCOT,NA,9.966802,-83.686087,1063,NA,Hymenoptera,Apidae,Euglossini,Euglossa,Unknown,EUGSPP,Abeja de las orquídeas,1,NA
Turrialba,Rigoberto Coto,RIGCOT,NA,9.966802,-83.686087,1063,NA,Hymenoptera,Apidae,Euglossini,Eulaema,cingulata,EULCIN,"Chiquizá, abeja de las orquídeas",1,NA
Turrialba,Rigoberto Coto,RIGCOT,NA,9.966802,-83.686087,1063,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,Rigoberto Coto,RIGCOT,NA,9.966802,-83.686087,1063,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,1,NA
Turrialba,Rigoberto Coto,RIGCOT,NA,9.966802,-83.686087,1063,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Rigoberto Ureña,RIGURE,NA,9.966404,-83.6834,1042,NA,Hymenoptera,Apidae,Bombini,Bombus,melaleucus,BOMMEL,Chiquizá,1,NA
Turrialba,Rigoberto Ureña,RIGURE,NA,9.966404,-83.6834,1042,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",3,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,5,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,1,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",3,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",3,NA
Turrialba,Rolando Pérez Morales,ROLPER,NA,9.97025,-83.65339,737,NA,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,1,NA
Turrialba,Sta. Rosa #1 - Víctor Arrieta,STAROS,NA,9.93104,-83.699949,840,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Sta. Rosa #2 - José Cordero,SRPLOT,NA,9.914045,-83.713156,1000,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",1,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,1,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",5,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",5,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Trigona,fuscipennis,TRIFUS,"Atarrá, enredapelos",1,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Trigona,nigerrima,TRINIG,"Atarrá, enredapelos",2,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,NA
Turrialba,Víctor Manuel Quiróz Esquivel,VICQUI,NA,9.893465,-83.580946,948,NA,Hymenoptera,Halictidae,Halictini,Unknown,Unknown,HLCSPP,Unknown,1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Cephalotrigona,zexmeniae,CEPZEX,"Tamagá, tamagá amarillo",1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Melipona,costaricensis,MELCOS,"Jicote barcino, ocular",1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,2,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Partamona,musarum,PARMUS,Unknown,1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Plebeia,llorentei,PLELLO,Chupa ojos,1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,buchwaldi,TETBUC,Mariola negra,1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,NA
Turrialba,Víctor Ramírez,VICRAM,NA,9.904988,-83.640928,805,NA,Hymenoptera,Apidae,Meliponini,Trigona,silvestriana,TRISIL,"Atarrá, arragre",1,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",1,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,2,NA
